tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820837357901512704,0,7534,6556091,132912,2017-01-16 03:37:31
820749716845686786,34374,11208,6556091,132912,2017-01-15 21:49:15
820690176645140481,13302,3631,6556092,132912,2017-01-15 17:52:40
820494788566847489,0,639,6556092,132912,2017-01-15 04:56:16
820446719150292993,0,2911,6556092,132912,2017-01-15 01:45:15
820314633777061888,3635,639,6556093,132912,2017-01-14 17:00:24
820078625395449857,21563,7078,6556093,132912,2017-01-14 01:22:35
820013781606658049,0,1331,6556093,132912,2017-01-13 21:04:55
819952236453363712,5810,1331,6556093,132912,2017-01-13 17:00:21
819924195358416896,14028,5459,6556093,132912,2017-01-13 15:08:56
819711362133872643,14650,3534,6556093,132912,2017-01-13 01:03:12
819588359383371776,10411,2219,6556093,132912,2017-01-12 16:54:26
819347104292290561,7868,1355,6555773,132913,2017-01-12 00:55:47
819238181065359361,2496,454,6556094,132912,2017-01-11 17:42:57
819227688460238848,25179,7534,6556094,132912,2017-01-11 17:01:16
819015337530290176,0,41199,6556094,132912,2017-01-11 02:57:27
819015331746349057,0,21267,6556094,132912,2017-01-11 02:57:26
819006400881917954,49150,21267,6556094,132912,2017-01-11 02:21:57
819004803107983360,94020,41199,6556094,132912,2017-01-11 02:15:36
818646164899774465,0,23467,6556094,132912,2017-01-10 02:30:30
818627210458333184,24198,8375,6556094,132912,2017-01-10 01:15:10
818614493328580609,10759,2915,6556094,132912,2017-01-10 00:24:38
818588835076603904,0,6944,6556094,132912,2017-01-09 22:42:41
818536468981415936,11917,2794,6556095,132912,2017-01-09 19:14:36
818307523543449600,0,9153,6556095,132912,2017-01-09 04:04:51
818259473185828864,11999,2566,6556095,132912,2017-01-09 00:53:55
818145370475810820,13418,2929,6556095,132912,2017-01-08 17:20:31
817908911860748288,5271,891,6556095,132912,2017-01-08 01:40:55
817827839487737858,56639,30560,6556095,132912,2017-01-07 20:18:46
817777686764523521,11679,3005,6556095,132912,2017-01-07 16:59:28
817536400337801217,12883,3422,6556095,132912,2017-01-07 01:00:41
817502432452313088,0,3823,6556095,132912,2017-01-06 22:45:43
817423860136083457,37449,16970,6556095,132912,2017-01-06 17:33:29
817415592588222464,6135,1091,6556095,132912,2017-01-06 17:00:38
817181837579653120,0,9608,6556095,132912,2017-01-06 01:31:47
817171292965273600,9522,2267,6556096,132912,2017-01-06 00:49:53
817120970343411712,13243,2957,6556096,132912,2017-01-05 21:29:55
817056546584727552,9351,1867,6556096,132912,2017-01-05 17:13:55
816829038950027264,0,5335,6556097,132912,2017-01-05 02:09:53
816816676327063552,10904,2305,6556097,132912,2017-01-05 01:20:46
816697700272001025,10704,2482,6556097,132912,2017-01-04 17:27:59
816450570814898180,33400,9153,6556097,132912,2017-01-04 01:05:59
816336735214911488,9396,2213,6556098,132912,2017-01-03 17:33:39
816091915477250048,9739,2430,6556099,132912,2017-01-03 01:20:49
816062466425819140,0,1183,6556099,132912,2017-01-02 23:23:48
816014286006976512,0,6009,6556099,132912,2017-01-02 20:12:21
815990720817401858,5455,1182,6556100,132912,2017-01-02 18:38:42
815966073409433600,24579,9608,6556100,132912,2017-01-02 17:00:46
815745968457060357,0,4667,6556100,132912,2017-01-02 02:26:09
815736392542261248,10739,2559,6556100,132912,2017-01-02 01:48:06
815639385530101762,8995,1862,6556100,132912,2017-01-01 19:22:38
815390420867969024,11287,4291,6556100,132912,2017-01-01 02:53:20
814986499976527872,8339,1465,6556100,132912,2016-12-31 00:08:17
814638523311648768,12312,3062,6556100,132912,2016-12-30 01:05:33
814578408554463233,0,6583,6556100,132912,2016-12-29 21:06:41
814530161257443328,9474,2099,6556100,132912,2016-12-29 17:54:58
814153002265309185,31426,9828,6556100,132912,2016-12-28 16:56:16
813944609378369540,0,3650,6556100,132912,2016-12-28 03:08:11
813910438903693312,10148,2130,6556100,132912,2016-12-28 00:52:25
813812741911748608,39718,15840,6556100,132912,2016-12-27 18:24:12
813800681631023104,9136,2001,6556100,132912,2016-12-27 17:36:16
813217897535406080,20422,8248,6556100,132912,2016-12-26 03:00:30
813202720496779264,10024,2037,6556100,132912,2016-12-26 02:00:11
813187593374461952,21700,4941,6556100,132912,2016-12-26 01:00:05
813172488309972993,10215,2173,6556100,132912,2016-12-26 00:00:03
813157409116065792,8458,2507,6556100,132912,2016-12-25 23:00:08
813142292504645637,9198,2666,6556100,132912,2016-12-25 22:00:04
813130366689148928,4882,501,6556100,132912,2016-12-25 21:12:41
813127251579564032,12991,3554,6556100,132912,2016-12-25 21:00:18
813112105746448384,11299,3132,6556100,132912,2016-12-25 20:00:07
813096984823349248,11505,4095,6556100,132912,2016-12-25 19:00:02
813081950185472002,10808,3131,6556100,132912,2016-12-25 18:00:17
813066809284972545,8698,2201,6556100,132912,2016-12-25 17:00:08
813051746834595840,22910,8277,6556100,132912,2016-12-25 16:00:16
812781120811126785,8269,2160,6556100,132912,2016-12-24 22:04:54
812747805718642688,0,7872,6556100,132912,2016-12-24 19:52:31
812709060537683968,7246,1623,6556100,132912,2016-12-24 17:18:34
812503143955202048,6664,1385,6556100,132912,2016-12-24 03:40:19
812466873996607488,8750,2182,6556100,132912,2016-12-24 01:16:12
812372279581671427,14971,4151,6556100,132912,2016-12-23 19:00:19
811985624773361665,7959,1590,6555779,132913,2016-12-22 17:23:53
811744202451197953,8260,1831,6556100,132912,2016-12-22 01:24:33
811647686436880384,6098,842,6556100,132912,2016-12-21 19:01:02
811627233043480576,14015,3554,6556099,132912,2016-12-21 17:39:46
811386762094317568,22869,7243,6556100,132912,2016-12-21 01:44:13
810984652412424192,5846,1617,6556100,132912,2016-12-19 23:06:23
810896069567610880,9904,2028,6556100,132912,2016-12-19 17:14:23
810657578271330305,12002,2989,6556100,132912,2016-12-19 01:26:42
810284430598270976,38871,12977,6556100,132912,2016-12-18 00:43:57
810254108431155201,16092,3801,6556100,132912,2016-12-17 22:43:27
809920764300447744,16965,4416,6556100,132912,2016-12-17 00:38:52
809808892968534016,0,5563,6556100,132912,2016-12-16 17:14:20
809448704142938112,7589,1664,6556100,132912,2016-12-15 17:23:04
809220051211603969,21856,6377,6556100,132912,2016-12-15 02:14:29
809084759137812480,14459,3967,6556100,132912,2016-12-14 17:16:53
808838249661788160,11066,3444,6556100,132912,2016-12-14 00:57:20
808733504066486276,8653,2449,6556100,132912,2016-12-13 18:01:07
808501579447930884,12368,2933,6556100,132912,2016-12-13 02:39:32
808344865868283904,46547,23467,6556100,132912,2016-12-12 16:16:49
808134635716833280,0,6758,6556100,132912,2016-12-12 02:21:26
808106460588765185,9549,2466,6556100,132912,2016-12-12 00:29:28
808001312164028416,13792,4000,6556101,132912,2016-12-11 17:31:39
807621403335917568,15983,4167,6556101,132912,2016-12-10 16:22:02
807106840509214720,123458,61446,6556101,132912,2016-12-09 06:17:20
807059379405148160,0,8306,6556101,132912,2016-12-09 03:08:45
807010152071229440,14284,4322,6556101,132912,2016-12-08 23:53:08
806629075125202948,82538,39680,6556101,132912,2016-12-07 22:38:52
806620845233815552,0,6251,6556101,132912,2016-12-07 22:06:10
806576416489959424,5297,2185,6556101,132912,2016-12-07 19:09:37
806542213899489280,11188,2695,6556101,132912,2016-12-07 16:53:43
806242860592926720,0,13258,6556101,132912,2016-12-06 21:04:11
806219024703037440,7022,1360,6556101,132912,2016-12-06 19:29:28
805958939288408065,0,6083,6556101,132912,2016-12-06 02:15:59
805932879469572096,9044,2149,6556101,132912,2016-12-06 00:32:26
805826884734976000,7209,2075,6556102,132912,2016-12-05 17:31:15
805823200554876929,0,9140,6556102,132912,2016-12-05 17:16:37
805520635690676224,6275,1875,6556102,132912,2016-12-04 21:14:20
805487436403003392,9604,2867,6556103,132912,2016-12-04 19:02:24
805207613751304193,8523,1923,6556103,132912,2016-12-04 00:30:29
804738756058218496,15079,4365,6556103,132912,2016-12-02 17:27:25
804475857670639616,6753,2284,6556103,132912,2016-12-02 00:02:45
804413760345620481,0,3639,6556103,132912,2016-12-01 19:56:00
804026241225523202,48918,18389,6555784,132913,2016-11-30 18:16:08
803773340896923648,11020,3140,6556105,132912,2016-11-30 01:31:12
803692223237865472,0,8442,6556105,132912,2016-11-29 20:08:52
803638050916102144,12043,4695,6556106,132912,2016-11-29 16:33:36
803380650405482500,8486,2111,6556106,132912,2016-11-28 23:30:47
803321560782307329,0,6058,6556107,132912,2016-11-28 19:35:59
803276597545603072,11008,2797,6556107,132912,2016-11-28 16:37:19
802952499103731712,9901,2271,6556107,132912,2016-11-27 19:09:28
802624713319034886,0,3321,6556107,132912,2016-11-26 21:26:58
802600418706604034,7814,1666,6556107,132912,2016-11-26 19:50:26
802572683846291456,9804,2849,6556107,132912,2016-11-26 18:00:13
802323869084381190,17828,6630,6556107,132912,2016-11-26 01:31:31
802265048156610565,6953,1543,6556107,132912,2016-11-25 21:37:47
802239329049477120,9947,2950,6556107,132912,2016-11-25 19:55:35
802185808107208704,0,306,6556107,132912,2016-11-25 16:22:55
801958328846974976,8468,1935,6556107,132912,2016-11-25 01:18:59
801854953262350336,1926,264,6556107,132912,2016-11-24 18:28:13
801538201127157760,8982,2336,6556108,132912,2016-11-23 21:29:33
801285448605831168,6656,939,6556108,132912,2016-11-23 04:45:12
801167903437357056,26927,6758,6556109,132912,2016-11-22 20:58:07
801127390143516673,0,4509,6556109,132912,2016-11-22 18:17:08
801115127852503040,8855,2363,6556109,132912,2016-11-22 17:28:25
800859414831898624,761,111,6556109,132912,2016-11-22 00:32:18
800855607700029440,0,1846,6556109,132912,2016-11-22 00:17:10
800751577355128832,11515,3139,6556110,132912,2016-11-21 17:23:47
800513324630806528,14429,3411,6556110,132912,2016-11-21 01:37:04
800459316964663297,10362,2432,6556110,132912,2016-11-20 22:02:27
800443802682937345,0,4911,6556110,132912,2016-11-20 21:00:48
800388270626521089,12241,3174,6556110,132912,2016-11-20 17:20:08
800188575492947969,0,4457,6556110,132912,2016-11-20 04:06:37
800141422401830912,16797,2911,6556110,132912,2016-11-20 00:59:15
800018252395122689,31184,14952,6556110,132912,2016-11-19 16:49:49
799774291445383169,0,5336,6555790,132913,2016-11-19 00:40:24
799757965289017345,9232,2450,6556112,132912,2016-11-18 23:35:32
799422933579902976,8827,2164,6556112,132912,2016-11-18 01:24:14
799308762079035393,0,6297,6556112,132912,2016-11-17 17:50:33
799297110730567681,10882,3157,6556112,132912,2016-11-17 17:04:16
799063482566066176,8888,2791,6556112,132912,2016-11-17 01:35:54
798933969379225600,14471,5081,6556113,132912,2016-11-16 17:01:16
798925684722855936,8149,1627,6556113,132912,2016-11-16 16:28:21
798705661114773508,0,7516,6556113,132912,2016-11-16 01:54:03
798701998996647937,0,8880,6556113,132912,2016-11-16 01:39:30
798697898615730177,0,7405,6556114,132912,2016-11-16 01:23:12
798694562394996736,0,5661,6556114,132912,2016-11-16 01:09:57
798686750113755136,0,2636,6556114,132912,2016-11-16 00:38:54
798682547630837760,0,5386,6556114,132912,2016-11-16 00:22:12
798673117451325440,0,6320,6556114,132912,2016-11-15 23:44:44
798665375516884993,0,4424,6556115,132912,2016-11-15 23:13:58
798644042770751489,0,2102,6556115,132912,2016-11-15 21:49:12
798628517273620480,0,2225,6556115,132912,2016-11-15 20:47:30
798585098161549313,0,6485,6556115,132912,2016-11-15 17:54:59
798576900688019456,0,6696,6556115,132912,2016-11-15 17:22:24
798340744599797760,0,3818,6556115,132912,2016-11-15 01:44:00
798209839306514432,11376,2891,6556114,132912,2016-11-14 17:03:50
797971864723324932,12800,3566,6556115,132912,2016-11-14 01:18:12
797545162159308800,15941,5498,6556116,132912,2016-11-12 21:02:38
797236660651966464,21963,7525,6555795,132913,2016-11-12 00:36:46
797165961484890113,254,32,6556116,132912,2016-11-11 19:55:50
796904159865868288,0,10136,6556116,132912,2016-11-11 02:35:32
796865951799083009,8420,2151,6556117,132912,2016-11-11 00:03:42
796759840936919040,13045,3478,6556117,132912,2016-11-10 17:02:03
796563435802726400,0,8311,6556117,132912,2016-11-10 04:01:37
796484825502875648,8325,2001,6556117,132912,2016-11-09 22:49:15
796387464403357696,12110,4725,6556117,132912,2016-11-09 16:22:22
796177847564038144,0,16247,6556117,132912,2016-11-09 02:29:25
796149749086875649,35583,16247,6556117,132912,2016-11-09 00:37:46
796125600683540480,5435,2031,6556117,132912,2016-11-08 23:01:49
796116448414461957,9971,2749,6556117,132912,2016-11-08 22:25:27
796080075804475393,9282,2625,6556117,132912,2016-11-08 20:00:55
796031486298386433,11866,4193,6556118,132912,2016-11-08 16:47:50
795464331001561088,54746,27056,6556119,132912,2016-11-07 03:14:10
795400264262053889,11089,3248,6556119,132912,2016-11-06 22:59:35
795076730285391872,17830,6155,6556119,132912,2016-11-06 01:33:58
794983741416415232,0,3827,6556119,132912,2016-11-05 19:24:28
794926597468000259,11300,2629,6556119,132912,2016-11-05 15:37:24
794355576146903043,0,11697,6556120,132912,2016-11-04 01:48:22
794332329137291264,10501,3003,6556120,132912,2016-11-04 00:15:59
794205286408003585,10124,3784,6556120,132912,2016-11-03 15:51:10
793962221541933056,18515,5563,6556120,132912,2016-11-02 23:45:19
793845145112371200,10118,2127,6556120,132912,2016-11-02 16:00:06
793614319594401792,0,3560,6556121,132912,2016-11-02 00:42:53
793601777308463104,8763,1855,6556121,132912,2016-11-01 23:53:02
793500921481273345,11754,2709,6556121,132912,2016-11-01 17:12:16
793286476301799424,27064,10440,6556121,132912,2016-11-01 03:00:09
793271401113350145,9492,2677,6556121,132912,2016-11-01 02:00:14
793256262322548741,21954,9452,6556121,132912,2016-11-01 01:00:05
793241302385262592,11578,3723,6556121,132912,2016-11-01 00:00:38
793226087023144960,10808,3243,6556121,132912,2016-10-31 23:00:11
793210959003287553,9821,3209,6556121,132912,2016-10-31 22:00:04
793195938047070209,16777,6376,6556121,132912,2016-10-31 21:00:23
793180763617361921,7594,2249,6556122,132912,2016-10-31 20:00:05
793165685325201412,10334,3160,6556122,132912,2016-10-31 19:00:10
793150605191548928,6783,1940,6556122,132912,2016-10-31 18:00:14
793135492858580992,7090,2818,6556123,132912,2016-10-31 17:00:11
793120401413079041,13943,4427,6556123,132912,2016-10-31 16:00:13
792913359805018113,15782,4570,6556123,132912,2016-10-31 02:17:31
792883833364439040,12433,4848,6556123,132912,2016-10-31 00:20:11
792773781206999040,8069,1914,6556123,132912,2016-10-30 17:02:53
792394556390137856,14848,4871,6556123,132912,2016-10-29 15:55:58
792050063153438720,7898,2035,6556123,132912,2016-10-28 17:07:05
791821351946420224,0,23872,6556123,132912,2016-10-28 01:58:16
791784077045166082,0,10974,6556124,132912,2016-10-27 23:30:09
791780927877898241,0,4315,6556124,132912,2016-10-27 23:17:38
791774931465953280,49539,25227,6556124,132912,2016-10-27 22:53:48
791672322847637504,12913,3560,6556124,132912,2016-10-27 16:06:04
791406955684368384,14423,4667,6556124,132912,2016-10-26 22:31:36
791312159183634433,9664,2882,6556124,132912,2016-10-26 16:14:55
791026214425268224,0,4687,6556124,132912,2016-10-25 21:18:40
790987426131050500,10893,2419,6556126,132912,2016-10-25 18:44:32
790946055508652032,18254,5335,6556127,132912,2016-10-25 16:00:09
790723298204217344,0,2632,6556127,132912,2016-10-25 01:14:59
790698755171364864,9014,2158,6556127,132912,2016-10-24 23:37:28
790581949425475584,22719,8125,6556127,132912,2016-10-24 15:53:19
790337589677002753,8599,2119,6556127,132912,2016-10-23 23:42:19
790277117346975746,13806,3650,6556127,132912,2016-10-23 19:42:02
790227638568808452,0,4067,6556127,132912,2016-10-23 16:25:25
789986466051088384,10189,2632,6556127,132912,2016-10-23 00:27:05
789960241177853952,0,4718,6556128,132912,2016-10-22 22:42:52
789903600034189313,11418,4697,6556128,132912,2016-10-22 18:57:48
789628658055020548,8288,2020,6556128,132912,2016-10-22 00:45:17
789599242079838210,7471,2195,6556128,132912,2016-10-21 22:48:24
789530877013393408,12918,3825,6556128,132912,2016-10-21 18:16:44
789314372632018944,9461,2610,6556128,132912,2016-10-21 03:56:25
789280767834746880,0,5606,6556128,132912,2016-10-21 01:42:53
789268448748703744,10026,2943,6556128,132912,2016-10-21 00:53:56
789137962068021249,10672,3163,6556128,132912,2016-10-20 16:15:26
788908386943430656,30075,14074,6556128,132912,2016-10-20 01:03:11
788765914992902144,30137,11697,6556128,132912,2016-10-19 15:37:03
788552643979468800,0,8204,6556128,132912,2016-10-19 01:29:35
788412144018661376,17142,6021,6556128,132912,2016-10-18 16:11:17
788178268662984705,7959,2416,6556128,132912,2016-10-18 00:41:57
788150585577050112,6758,1478,6556129,132912,2016-10-17 22:51:57
788070120937619456,0,3866,6556129,132912,2016-10-17 17:32:13
788039637453406209,6739,1496,6556129,132912,2016-10-17 15:31:05
787810552592695296,9533,3460,6556129,132912,2016-10-17 00:20:47
787717603741622272,11213,3157,6556128,132912,2016-10-16 18:11:26
787397959788929025,11904,3209,6556128,132912,2016-10-15 21:01:17
787322443945877504,8562,1981,6556128,132912,2016-10-15 16:01:13
787111942498508800,0,7599,6556128,132912,2016-10-15 02:04:45
786963064373534720,29168,9086,6556128,132912,2016-10-14 16:13:10
786729988674449408,0,2746,6556128,132912,2016-10-14 00:47:00
786709082849828864,19945,6894,6556128,132912,2016-10-13 23:23:56
786664955043049472,11724,2912,6556128,132912,2016-10-13 20:28:35
786595970293370880,10329,3516,6556128,132912,2016-10-13 15:54:28
786363235746385920,11969,3969,6556128,132912,2016-10-13 00:29:39
786286427768250368,8774,3251,6556128,132912,2016-10-12 19:24:27
786233965241827333,16845,5431,6556128,132912,2016-10-12 15:55:59
786051337297522688,1581,174,6556129,132912,2016-10-12 03:50:17
786036967502913536,0,8002,6556129,132912,2016-10-12 02:53:11
785927819176054784,12485,3571,6556129,132912,2016-10-11 19:39:28
785872687017132033,7339,2068,6556129,132912,2016-10-11 16:00:24
785639753186217984,8574,2503,6556130,132912,2016-10-11 00:34:48
785533386513321988,10007,2279,6556131,132912,2016-10-10 17:32:08
785515384317313025,6687,1435,6556131,132912,2016-10-10 16:20:36
785264754247995392,7981,1856,6556131,132912,2016-10-09 23:44:41
785170936622350336,13285,5509,6556131,132912,2016-10-09 17:31:53
784826020293709826,11135,3639,6556131,132912,2016-10-08 18:41:19
784517518371221505,9851,2872,6556131,132912,2016-10-07 22:15:26
784431430411685888,6233,1448,6556131,132912,2016-10-07 16:33:21
784183165795655680,22096,9140,6556132,132912,2016-10-07 00:06:50
784057939640352768,32833,12652,6556132,132912,2016-10-06 15:49:14
783839966405230592,33019,12265,6556132,132912,2016-10-06 01:23:05
783821107061198850,8076,2221,6556132,132912,2016-10-06 00:08:09
783695101801398276,11447,3639,6556132,132912,2016-10-05 15:47:27
783466772167098368,9292,2551,6556132,132912,2016-10-05 00:40:09
783391753726550016,18541,6244,6556132,132912,2016-10-04 19:42:03
783347506784731136,0,6352,6556133,132912,2016-10-04 16:46:14
783334639985389568,32052,13258,6556134,132912,2016-10-04 15:55:06
783085703974514689,8935,2501,6556134,132912,2016-10-03 23:25:55
782969140009107456,26457,8306,6556134,132912,2016-10-03 15:42:44
782747134529531904,8170,1572,6556134,132912,2016-10-03 01:00:34
782722598790725632,18918,6083,6556134,132912,2016-10-02 23:23:04
782598640137187329,8553,2131,6556134,132912,2016-10-02 15:10:30
782305867769217024,18279,6292,6556134,132912,2016-10-01 19:47:08
782021823840026624,0,7069,6556135,132912,2016-10-01 00:58:26
781955203444699136,12151,3808,6556135,132912,2016-09-30 20:33:43
781661882474196992,11443,3059,6556135,132912,2016-09-30 01:08:10
781655249211752448,4386,1259,6556135,132912,2016-09-30 00:41:48
781524693396357120,22745,6250,6556135,132912,2016-09-29 16:03:01
781308096455073793,7818,2878,6556135,132912,2016-09-29 01:42:20
781251288990355457,9262,2375,6556135,132912,2016-09-28 21:56:36
781163403222056960,10700,3077,6556136,132912,2016-09-28 16:07:23
780931614150983680,23711,8311,6556136,132912,2016-09-28 00:46:20
780858289093574656,7875,2253,6556137,132912,2016-09-27 19:54:58
780800785462489090,6045,1466,6556136,132912,2016-09-27 16:06:28
780601303617732608,13256,3755,6556136,132912,2016-09-27 02:53:48
780543529827336192,6910,1963,6556137,132912,2016-09-26 23:04:13
780496263422808064,0,4209,6556138,132912,2016-09-26 19:56:24
780476555013349377,0,133,6556139,132912,2016-09-26 18:38:05
780459368902959104,5787,1200,6556139,132912,2016-09-26 17:29:48
780192070812196864,9543,2529,6556139,132912,2016-09-25 23:47:39
780092040432480260,0,2593,6556139,132912,2016-09-25 17:10:10
780074436359819264,13428,5647,6556139,132912,2016-09-25 16:00:13
779834332596887552,20847,8002,6556139,132912,2016-09-25 00:06:08
779377524342161408,9667,3521,6556139,132912,2016-09-23 17:50:56
779124354206535695,0,20788,6556139,132912,2016-09-23 01:04:56
779123168116150273,12925,4112,6556140,132912,2016-09-23 01:00:13
779056095788752897,16193,5106,6556140,132912,2016-09-22 20:33:42
778990705243029504,21923,8227,6556140,132912,2016-09-22 16:13:51
778774459159379968,0,11240,6556140,132912,2016-09-22 01:54:34
778764940568104960,938,413,6556142,132912,2016-09-22 01:16:45
778748913645780993,7558,1508,6556143,132912,2016-09-22 00:13:04
778650543019483137,6329,1689,6556143,132912,2016-09-21 17:42:10
778624900596654080,5088,1141,6556143,132912,2016-09-21 16:00:17
778408200802557953,14904,4899,6556143,132912,2016-09-21 01:39:11
778396591732486144,0,13827,6556143,132912,2016-09-21 00:53:04
778383385161035776,6399,1241,6556144,132912,2016-09-21 00:00:35
778286810187399168,11357,3736,6556144,132912,2016-09-20 17:36:50
778039087836069888,9275,2983,6556145,132912,2016-09-20 01:12:28
778027034220126208,7182,1835,6556146,132912,2016-09-20 00:24:34
777953400541634568,0,3970,6556146,132912,2016-09-19 19:31:59
777885040357281792,6956,1851,6556147,132912,2016-09-19 15:00:20
777684233540206592,12294,3321,6556148,132912,2016-09-19 01:42:24
777641927919427584,0,4814,6556149,132912,2016-09-18 22:54:18
777621514455814149,9572,2813,6556149,132912,2016-09-18 21:33:11
777189768882946048,15646,4870,6556150,132912,2016-09-17 16:57:35
776819012571455488,0,15455,6556151,132912,2016-09-16 16:24:19
776813020089548800,5332,1365,6556151,132912,2016-09-16 16:00:31
776477788987613185,9696,3156,6556152,132912,2016-09-15 17:48:25
776249906839351296,0,10347,6556152,132912,2016-09-15 02:42:54
776218204058357768,32780,18002,6556153,132912,2016-09-15 00:36:55
776201521193218049,10488,2839,6556153,132912,2016-09-14 23:30:38
776113305656188928,12840,4911,6556153,132912,2016-09-14 17:40:06
776088319444877312,2003,171,6556153,132912,2016-09-14 16:00:49
775898661951791106,0,17433,6556154,132912,2016-09-14 03:27:11
775842724423557120,12788,3023,6556155,132912,2016-09-13 23:44:54
775733305207554048,15144,4509,6556156,132912,2016-09-13 16:30:07
775729183532220416,14119,5171,6556156,132912,2016-09-13 16:13:44
775364825476165632,8139,3366,6556156,132912,2016-09-12 16:05:54
775350846108426240,11088,4412,6556156,132912,2016-09-12 15:10:21
775085132600442880,16982,5336,6556157,132912,2016-09-11 21:34:30
774757898236878852,9316,1986,6556157,132912,2016-09-10 23:54:11
774639387460112384,7348,1959,6556157,132912,2016-09-10 16:03:16
774314403806253056,23768,6297,6556157,132912,2016-09-09 18:31:54
773985732834758656,11727,4369,6556157,132912,2016-09-08 20:45:53
773922284943896577,6975,1946,6556157,132912,2016-09-08 16:33:46
773704687002451968,7195,1837,6556157,132912,2016-09-08 02:09:06
773670353721753600,5822,1459,6556157,132912,2016-09-07 23:52:41
773547596996571136,24067,6944,6556157,132912,2016-09-07 15:44:53
773336787167145985,0,5750,6555836,132913,2016-09-07 01:47:12
773308824254029826,25348,8420,6556157,132912,2016-09-06 23:56:05
773247561583001600,10223,3606,6556158,132912,2016-09-06 19:52:39
773191612633579521,10901,4619,6556158,132912,2016-09-06 16:10:20
772877495989305348,9371,4379,6556158,132912,2016-09-05 19:22:09
772826264096874500,8701,2611,6556158,132912,2016-09-05 15:58:34
772615324260794368,0,3794,6556159,132912,2016-09-05 02:00:22
772581559778025472,7069,1908,6556160,132912,2016-09-04 23:46:12
772193107915964416,6553,1561,6556160,132912,2016-09-03 22:02:38
772152991789019136,4115,1264,6556160,132912,2016-09-03 19:23:13
772117678702071809,4089,823,6556160,132912,2016-09-03 17:02:54
772114945936949249,2953,527,6556161,132912,2016-09-03 16:52:02
772102971039580160,4369,1040,6556161,132912,2016-09-03 16:04:27
771908950375665664,7176,2123,6556161,132912,2016-09-03 03:13:29
771770456517009408,13117,3818,6556162,132912,2016-09-02 18:03:10
771500966810099713,9017,2939,6556162,132912,2016-09-02 00:12:18
771380798096281600,11515,5750,6556162,132912,2016-09-01 16:14:48
771171053431250945,0,8488,6556162,132912,2016-09-01 02:21:21
771136648247640064,10032,3276,6556162,132912,2016-09-01 00:04:38
771102124360998913,6782,1612,6556162,132912,2016-08-31 21:47:27
771014301343748096,7509,1860,6556162,132912,2016-08-31 15:58:28
771004394259247104,0,247,6556162,132912,2016-08-31 15:19:06
770787852854652928,5409,1373,6556162,132912,2016-08-31 00:58:39
770772759874076672,5661,1584,6556162,132912,2016-08-30 23:58:40
770743923962707968,0,51149,6556162,132912,2016-08-30 22:04:05
770655142660169732,7994,1966,6556162,132912,2016-08-30 16:11:18
770414278348247044,6862,2315,6556162,132912,2016-08-30 00:14:12
770293558247038976,6800,1673,6556162,132912,2016-08-29 16:14:30
770093767776997377,0,3423,6556162,132912,2016-08-29 03:00:36
770069151037685760,8249,2587,6556162,132912,2016-08-29 01:22:47
769940425801170949,34322,10837,6556163,132912,2016-08-28 16:51:16
769695466921623552,6977,1869,6556163,132912,2016-08-28 00:37:54
769335591808995329,0,8624,6556163,132912,2016-08-27 00:47:53
769212283578875904,5886,1923,6556163,132912,2016-08-26 16:37:54
768970937022709760,15722,7357,6556163,132912,2016-08-26 00:38:52
768909767477751808,0,3043,6556163,132912,2016-08-25 20:35:48
768855141948723200,4583,1005,6556163,132912,2016-08-25 16:58:45
768609597686943744,4491,1354,6556163,132912,2016-08-25 00:43:02
768596291618299904,5490,1438,6556164,132912,2016-08-24 23:50:10
768554158521745409,0,6540,6556164,132912,2016-08-24 21:02:45
768473857036525572,14835,3849,6556164,132912,2016-08-24 15:43:39
768193404517830656,11895,3970,6556164,132912,2016-08-23 21:09:14
767884188863397888,5189,1582,6556164,132912,2016-08-23 00:40:31
767754930266464257,17480,6058,6556165,132912,2016-08-22 16:06:54
767500508068192258,8147,2618,6556165,132912,2016-08-21 23:15:55
767191397493538821,13382,4285,6556165,132912,2016-08-21 02:47:37
767122157629476866,11025,3199,6556165,132912,2016-08-20 22:12:29
766864461642756096,0,6356,6556166,132912,2016-08-20 05:08:29
766793450729734144,5546,1528,6556166,132912,2016-08-20 00:26:19
766714921925144576,2827,429,6556167,132912,2016-08-19 19:14:16
766693177336135680,4398,890,6556167,132912,2016-08-19 17:47:52
766423258543644672,6561,1783,6556168,132912,2016-08-18 23:55:18
766313316352462849,7365,2114,6556168,132912,2016-08-18 16:38:26
766078092750233600,0,2903,6556168,132912,2016-08-18 01:03:45
766069199026450432,4665,979,6556168,132912,2016-08-18 00:28:24
766008592277377025,4067,560,6556169,132912,2016-08-17 20:27:34
765719909049503744,7873,2412,6556170,132912,2016-08-17 01:20:27
765669560888528897,5653,1367,6556170,132912,2016-08-16 22:00:23
765395769549590528,28639,3798,6556170,132912,2016-08-16 03:52:26
765371061932261376,7712,2412,6556170,132912,2016-08-16 02:14:15
765222098633691136,12654,3794,6556170,132912,2016-08-15 16:22:20
764857477905154048,6976,1974,6556170,132912,2016-08-14 16:13:27
764259802650378240,6588,1703,6556170,132912,2016-08-13 00:38:30
763956972077010945,798,61,6556171,132912,2016-08-12 04:35:10
763837565564780549,13738,4687,6556172,132912,2016-08-11 20:40:41
